gt_id,report_id,metric_id,industry,sub_industry,gt_disclosure_status,gt_value,gt_page
gt_001616,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_22_Total_area_of:_2_distribution_centres,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001640,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_0_Fleet_fuel_consumed,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001641,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_1_Percentage_of_renewable_fleet_fuel,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001642,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_2_Operational_energy_consumed,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001643,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_3_Percentage_of_energy_from_grid_electricity,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001644,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_4_Percentage_of_energy_from_renewable_resources,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001645,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_5_Total_water_withdrawn,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001646,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_6_Total_water_consumed,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001647,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_7_Percentage_of_total_water_withdrawn_in_regions_wit,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001648,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_8_Percentage_of_total_water_consumed_in_regions_with,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001649,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_9_Description_of_water_management_risks_and_discussi,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001650,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_10_Revenue_from_1_zero-_and_low-calorie_or_energy-f,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001651,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_11_Revenue_from_2_no-added-sugar_beverages,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001652,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_12_Revenue_from_3_artificially_sweetened_beverages,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001653,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_13_Discussion_of_the_process_to_identify_and_manage_p,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001654,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_14_Percentage_of_advertising_impressions_1_made_on_,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001655,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_15_Percentage_of_advertising_impressions_2_made_on_,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001656,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_16_Revenue_from_products_labelled_as_1_containing_g,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001657,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_17_Revenue_from_products_labelled_as_2_non-GMO,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001658,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_18_Number_of_incidents_of_non-compliance_with_industr,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001659,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_19_Total_amount_of_monetary_losses_as_a_result_of_leg,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001660,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_20_Total_weight_of_packaging,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001661,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_21_Percentage_made_from_recycled_or_renewable_materia,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001662,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_22_Percentage_that_is_recyclable_reusable_or_compos,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001663,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_23_Discussion_of_strategies_to_reduce_the_environment,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001664,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_24_Suppliers'_social_and_environmental_responsibility,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001665,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_25_Suppliers'_social_and_environmental_responsibility,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001666,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_26_Suppliers'_social_and_environmental_responsibility,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001667,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_27_Suppliers'_social_and_environmental_responsibility,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001668,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_28_Percentage_of_beverage_ingredients_sourced_from_re,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001669,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_29_List_of_priority_beverage_ingredients_and_discussi,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001670,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_30_Volume_of_products_sold,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001671,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_31_Number_of_production_facilities,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001672,3498d583-cb5c-408b-9f1a-edd4cc5fc285,sasb_32_Total_fleet_road_kilometres_travelled,Food & Beverage,Non-Alcoholic Beverages,not_disclosed,,
gt_001673,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_27_Discussion_of_strategy_to_2_develop alternatives,Resource Transformation,Chemicals,not_disclosed,,
